date,equity_usd,cash_usd,positions_value_usd
2020-02-18,992.007992007992,-5.684341886080802e-14,992.007992007992
2020-02-19,1004.7561010775466,-5.684341886080802e-14,1004.7561010775466
2020-02-20,997.0603906827732,-5.684341886080802e-14,997.0603906827733
2020-02-21,980.3280332831655,-5.684341886080802e-14,980.3280332831655
2020-02-24,950.1644958964121,-5.684341886080802e-14,950.1644958964121
2020-02-25,929.2216181739009,-5.684341886080802e-14,929.2216181739009
2020-02-26,934.2727586383244,-5.684341886080802e-14,934.2727586383245
2020-02-27,902.1558306217921,-5.684341886080802e-14,902.1558306217922
2020-02-28,899.8066032438319,-5.684341886080802e-14,899.8066032438319
2020-03-02,930.3662431104451,-5.684341886080802e-14,930.3662431104452
2020-03-03,914.9059521377108,-5.684341886080802e-14,914.9059521377108
2020-03-04,961.9369118788647,-5.684341886080802e-14,961.9369118788649
2020-03-05,936.3192936670885,-5.684341886080802e-14,936.3192936670886
2020-03-06,922.154802110613,-5.684341886080802e-14,922.154802110613
2020-03-09,863.6158716311445,-5.684341886080802e-14,863.6158716311445
2020-03-10,901.822579011769,-5.684341886080802e-14,901.8225790117691
2020-03-11,868.7502387739203,-5.684341886080802e-14,868.7502387739203
2020-03-12,793.1140157711545,-5.684341886080802e-14,793.1140157711545
2020-03-13,846.9018750590408,-5.684341886080802e-14,846.9018750590409
2020-03-16,747.5432112171632,-5.684341886080802e-14,747.5432112171633
2020-03-17,794.709909936704,-5.684341886080802e-14,794.709909936704
2020-03-18,747.4447204225803,-5.684341886080802e-14,747.4447204225803
2020-03-19,768.9473117095981,-5.684341886080802e-14,768.9473117095982
2020-03-20,741.3233245547212,-5.684341886080802e-14,741.3233245547212
2020-03-23,778.6602467560131,-5.684341886080802e-14,778.6602467560132
2020-03-24,823.9611751518296,-5.684341886080802e-14,823.9611751518296
2020-03-25,810.5937489832736,-5.684341886080802e-14,810.5937489832736
2020-03-26,872.1195618379852,-5.684341886080802e-14,872.1195618379852
2020-03-27,839.9432503121013,-5.684341886080802e-14,839.9432503121014
2020-03-30,871.8648031132652,-5.684341886080802e-14,871.8648031132653
2020-03-31,863.5555106764784,-5.684341886080802e-14,863.5555106764784
2020-04-01,833.0461929457733,-5.684341886080802e-14,833.0461929457734
2020-04-02,857.4196042702351,-5.684341886080802e-14,857.4196042702353
2020-04-03,850.7888860626065,-5.684341886080802e-14,850.7888860626065
2020-04-06,900.5190183153127,-5.684341886080802e-14,900.5190183153128
2020-04-07,896.8467265647178,-5.684341886080802e-14,896.8467265647178
2020-04-08,912.1386554365529,-5.684341886080802e-14,912.1386554365529
2020-04-09,905.6293845484236,-5.684341886080802e-14,905.6293845484237
2020-04-13,929.1360666147455,-5.684341886080802e-14,929.1360666147455
2020-04-14,965.1077475551922,-5.684341886080802e-14,965.1077475551922
2020-04-15,965.6604293564617,-5.684341886080802e-14,965.6604293564617
2020-04-16,992.4146447263506,-5.684341886080802e-14,992.4146447263506
2020-04-17,987.6340882100912,-5.684341886080802e-14,987.6340882100912
2020-04-20,982.6694617871749,-5.684341886080802e-14,982.669461787175
2020-04-21,955.2239893486014,-5.684341886080802e-14,955.2239893486015
2020-04-22,981.4909614823123,-5.684341886080802e-14,981.4909614823124
2020-04-23,979.591556132284,-5.684341886080802e-14,979.591556132284
2020-04-24,995.1537738649397,-5.684341886080802e-14,995.1537738649398
2020-04-27,992.1087135013552,-5.684341886080802e-14,992.1087135013553
2020-04-28,964.9500877411745,-5.684341886080802e-14,964.9500877411746
2020-04-29,983.9544107115992,-5.684341886080802e-14,983.9544107115993
2020-04-30,985.5906569238568,-5.684341886080802e-14,985.5906569238568
2020-05-01,960.6993294150557,-5.684341886080802e-14,960.6993294150558
2020-05-04,977.2076730350022,-5.684341886080802e-14,977.2076730350024
2020-05-05,985.7324860349597,-5.684341886080802e-14,985.7324860349598
2020-05-06,981.647397430419,-5.684341886080802e-14,981.6473974304191
2020-05-07,994.6556684985308,-5.684341886080802e-14,994.6556684985308
2020-05-08,1006.7623759177584,-5.684341886080802e-14,1006.7623759177584
2020-05-11,1013.7057175259938,-5.684341886080802e-14,1013.7057175259938
2020-05-12,995.7806498911625,-5.684341886080802e-14,995.7806498911626
2020-05-13,991.619802970368,-5.684341886080802e-14,991.619802970368
2020-05-14,1003.6032302587164,-5.684341886080802e-14,1003.6032302587164
2020-05-15,1007.8871130080634,-5.684341886080802e-14,1007.8871130080634
2020-05-18,1025.348483305184,-5.684341886080802e-14,1025.348483305184
2020-05-19,1038.9537514920678,-5.684341886080802e-14,1038.9537514920678
2020-05-20,1054.0691841225637,-5.684341886080802e-14,1054.0691841225637
2020-05-21,1031.743551702651,-5.684341886080802e-14,1031.743551702651
2020-05-22,1039.364657585299,-5.684341886080802e-14,1039.364657585299
2020-05-26,1021.1971320652829,-5.684341886080802e-14,1021.197132065283
2020-05-27,1034.4845146416205,-5.684341886080802e-14,1034.4845146416205
2020-05-28,1038.8218390552372,-5.684341886080802e-14,1038.8218390552372
2020-05-29,1059.9231894231866,-5.684341886080802e-14,1059.9231894231866
2020-06-01,1059.4768928126648,-5.684341886080802e-14,1059.4768928126648
2020-06-02,1062.1054203360543,-5.684341886080802e-14,1062.1054203360543
2020-06-03,1058.5840656632806,-5.684341886080802e-14,1058.5840656632806
2020-06-04,1052.3412920314236,-5.684341886080802e-14,1052.3412920314236
